91	357727.45160747174	[3.04882528 4.68755304 7.25594647] 0.5877777777777777	[155.47734536 144.93746901 190.63837381] 0.30198888888888886	[197.86546551 197.89748862 198.70855318] 0.027755555555555554	[70.10135719 70.44247103 88.60678111] 0.03205555555555555	[134.68155284 135.16685318 135.6748456 ] 0.05042222222222222
92	357531.13597435923	[ 96.26172937  62.50614972 148.21337229] 0.34935555555555553	[0.96032605 1.34122088 2.10762248] 0.4541	[236.10450121 236.62539026 236.66731739] 0.06878888888888889	[60.62531061 74.86195903 83.70289538] 0.11565555555555555	[211.96213981 119.06863282 137.08348939] 0.0121
93	346948.1505195759	[1.12229386 1.72422503 2.77329394] 0.6280888888888889	[ 99.08229535  65.64797647 146.76963686] 0.32564444444444446	[241.85583274 242.20280909 242.37857172] 0.014966666666666666	[52.19060449 40.51748717 73.46826763] 0.01791111111111111	[217.51642772 122.45642137 141.28800705] 0.01338888888888889
94	319867.87531015335	[1.517106   2.30090875 3.6862725 ] 0.5430777777777778	[100.61485794  66.90768851 148.99956279] 0.41281111111111113	[245.45727518 245.72151128 245.96153581] 0.020022222222222223	[219.04965777   1.39766468  31.84614076] 0.008233333333333334	[52.34300876 39.9605819  73.74055424] 0.015855555555555557
95	349082.38423575694	[162.19736484 158.46620594 178.23959123] 0.14945555555555556	[0.         0.05509458 0.05509458] 0.45437777777777777	[197.81108203 193.02348903 215.98791245] 0.2596777777777778	[79.88271435 81.72290233 94.39594269] 0.03476666666666667	[15.6852509  21.05948644 27.99566273] 0.10172222222222223
96	343047.63279516797	[2.01533735 2.63860821 3.44753829] 0.5119777777777778	[252.10884338 232.34696895  62.40732454] 0.27904444444444443	[118.51183938  58.60224523   0.44832023] 0.12803333333333333	[146.03260781 138.02374518  63.92535336] 0.011877777777777777	[82.54347722 38.40525533  3.24872289] 0.06906666666666667
97	314609.41028533137	[254.71246371 234.74573535  62.94268566] 0.2279	[1.90524978 2.49927683 3.10601394] 0.6406777777777778	[231.40307276 232.59706206 232.21240074] 0.053144444444444446	[116.76689862  96.22099609  44.66022034] 0.026422222222222222	[214.93471377 197.94621641  54.63905585] 0.05185555555555556
98	331075.97612803255	[230.81942886 198.89643096 167.98253592] 0.04872222222222222	[0.89064044 1.27245972 1.86036235] 0.8147888888888889	[229.29150598 125.81801618  52.63494405] 0.1150888888888889	[99.06848611 77.59523607 62.90378493] 0.014588888888888889	[252.0869118  252.1879601  252.24900733] 0.0068111111111111115
99	363502.1834133176	[1.8984647  2.49953967 3.58622983] 0.6924	[228.55787158  83.25004169   3.6117067 ] 0.1819888888888889	[234.8497682  207.87359081 179.33000887] 0.1029888888888889	[104.31613213  96.55208612  88.66657021] 0.01271111111111111	[113.93700016  48.71147213  15.68487241] 0.009911111111111112
100	324601.4790955238	[2.27439866e+02 5.19093405e-02 6.75388454e+01] 0.45735555555555557	[4.68077578 6.36755239 9.63977735] 0.3198111111111111	[240.52529823 240.52638014 241.37059905] 0.17222222222222222	[106.97188859  12.56835587  43.9440921 ] 0.007722222222222222	[193.35711038 194.4859267  195.81503913] 0.042888888888888886
101	340370.32796047925	[237.07750923 237.14410691 238.07097444] 0.4348	[4.19680051 6.08933396 9.54909658] 0.3264	[2.22820739e+02 4.97975896e-02 6.60687209e+01] 0.22262222222222222	[106.44660411 109.97063497 114.41291181] 0.010355555555555555	[106.87725957  12.14175598  43.63578292] 0.0058222222222222226
102	322524.13519429957	[249.13017502 219.88173032 218.92970366] 0.3505888888888889	[2.47842179 3.6199404  5.39668522] 0.49785555555555555	[234.47754926 206.99943734   0.81451291] 0.006555555555555556	[98.89650614 90.37671147 93.92950926] 0.02571111111111111	[211.88681705 185.454226   185.00957847] 0.11928888888888889
103	302732.6537822043	[5.53538439 7.5437275  8.97881645] 0.5274222222222222	[178.67230989 126.38181317  93.4036308 ] 0.1643111111111111	[  0.55607158 157.15012276  56.76954481] 0.14696666666666666	[250.26874777 243.35111772 172.80081104] 0.14613333333333334	[247.46349449 247.675995   247.79675509] 0.015166666666666667
104	354507.4077315034	[1.1435239  1.60750037 2.30834946] 0.7277555555555556	[213.02966988 212.23092155 207.54656138] 0.14582222222222221	[194.76586109 106.54383119   1.27606156] 0.06711111111111111	[90.50977388 85.78523768 80.21067358] 0.015622222222222221	[246.24395812 238.20883932 168.86394033] 0.04368888888888889
105	357466.5099702146	[1.40774097 1.9494861  2.76678033] 0.6897	[244.92588692 237.14922554 168.31963808] 0.046988888888888886	[193.89584661 105.63359896   0.7654872 ] 0.09498888888888889	[209.26481986 208.57810437 203.9697552 ] 0.1517777777777778	[97.8944077  88.42770741 75.32175617] 0.016544444444444445
106	343083.35809046304	[1.14742483 1.59262992 2.30759111] 0.7264111111111111	[156.80728429  94.02502381  57.13716983] 0.19463333333333332	[204.19606919 196.28448043 120.09945391] 0.05156666666666666	[79.74612251 65.4527151  49.2467428 ] 0.020355555555555557	[205.28394027 205.14532117 202.1948109 ] 0.007033333333333333
107	346981.13792699855	[224.10967677  54.93021098  31.48297233] 0.06264444444444445	[1.13074452 1.66878748 2.52600227] 0.7497222222222222	[194.08866817 155.4602732   92.65245856] 0.12711111111111112	[194.42198842 166.90674668 188.12752255] 0.04317777777777778	[78.49257513 63.30501104 55.94655581] 0.017344444444444444
108	353718.65460557933	[102.18452579  74.96767158  80.71431483] 0.026055555555555554	[231.27743063 150.33439622 173.77686923] 0.26742222222222223	[3.27697764 4.62208046 7.02867362] 0.48231111111111113	[227.42878162 104.36622242  95.00788314] 0.15982222222222223	[236.04145345 222.02610405 190.97045671] 0.06438888888888888
109	346788.52744524326	[215.14828846 197.67123862  89.31268766] 0.14467777777777777	[2.65983367 3.21383252 4.26396633] 0.6407	[117.06298016 103.5361305  168.16660503] 0.19887777777777776	[224.32727219 126.19614018 145.43142281] 0.008977777777777777	[246.74891752 246.97832088 247.1570864 ] 0.0067666666666666665
110	350979.24146542366	[73.35038673 66.68261072 77.60655103] 0.029655555555555557	[158.28970846 126.82352915 176.40831335] 0.3123444444444444	[214.78348866 207.15485087 128.56271954] 0.08605555555555555	[1.65703139 2.45410657 3.72220909] 0.5524777777777777	[235.79956196 236.31058686 236.44967737] 0.019466666666666667
111	329051.79998396966	[136.29486998 177.58521617 207.85211856] 0.3898333333333333	[6.66855270e-11 4.86371432e-02 4.86371432e-02] 0.42188888888888887	[63.36880742 80.07845254 95.46579813] 0.025388888888888888	[114.64924506 150.46374076 176.7654991 ] 0.09008888888888889	[16.17386023 22.09287195 29.21467273] 0.0728
112	393004.4841423061	[67.0142631  80.95328415 93.16564188] 0.03831111111111111	[129.77668614 170.25089222 200.04454752] 0.3373111111111111	[1.96783432 2.96008437 4.45467309] 0.5362444444444444	[203.44837544 200.72813253 192.01449856] 0.08001111111111112	[213.71246887 117.00182852 134.48240803] 0.008122222222222222
113	320866.77866313886	[3.11042171 4.62768294 7.09907365] 0.3566666666666667	[244.04516623 198.4213258  212.35704959] 0.4913888888888889	[254.21157307 250.27934249 217.75075323] 0.046844444444444445	[235.38335096 151.78799439 161.61388466] 0.08715555555555556	[103.95105956  84.99106248  92.21595714] 0.017944444444444443
114	354929.92455287493	[ 4.89617531  7.33402736 11.42430744] 0.5514222222222223	[ 75.23091893 124.4785692  184.87730558] 0.2876444444444444	[207.75355982  74.7306002   82.99086189] 0.0842	[252.43967732 252.51718265 252.58344111] 0.03028888888888889	[40.87902348 64.21491812 92.70798187] 0.04644444444444444
115	338584.09699432895	[3.21516762 4.127339   5.70163967] 0.46047777777777776	[164.64264824 103.85709139  65.55626427] 0.28257777777777776	[231.3059591  222.76880975 137.34755079] 0.14454444444444445	[87.11299919 79.48523599 66.86414159] 0.07493333333333334	[233.8596003  230.08284932 204.88057964] 0.03746666666666667
116	319248.1037393044	[247.47012159 242.977383   197.81791438] 0.10905555555555556	[2.17948572 3.28810613 5.03343478] 0.6077111111111111	[9.92288053e-02 1.78077626e+02 2.30357071e+02] 0.25437777777777776	[220.81242444   1.16203302  31.88355102] 0.009633333333333334	[63.61608748 88.23278274 96.69463861] 0.019222222222222224
117	334773.7498289562	[1.65843682 2.74221402 4.15365659] 0.6407333333333334	[  3.51194056 179.57941534 231.89202269] 0.23984444444444444	[249.2310594  245.26559155 195.58527468] 0.09252222222222223	[ 20.93712614  83.28088668 106.96534084] 0.0186	[125.1168486  126.39761499 107.70882456] 0.0083
118	331631.50800913724	[107.50203079  98.3858043   97.19635172] 0.0188	[2.44487286 3.32913085 4.87660256] 0.5108	[251.75506389 251.65935452 251.44877122] 0.29435555555555554	[243.4141307  176.54950196 144.8235483 ] 0.11507777777777778	[233.71522246 109.03126569  69.62822578] 0.06096666666666667
119	339585.61805344274	[1.55072845 2.23791045 3.32621029] 0.5682777777777778	[254.74379539 254.59927758 253.68398717] 0.2427777777777778	[231.21509456 108.28075026  72.54061285] 0.09577777777777778	[94.22957722 89.44563044 89.91832744] 0.04551111111111111	[211.73256853 211.92846525 211.83019197] 0.047655555555555555
120	345503.1997950505	[181.65669705   5.330189    47.70559065] 0.028244444444444444	[2.47965241 2.93691106 3.72935472] 0.7064888888888889	[2.50856026e+02 2.11707202e+02 1.65749267e-01] 0.08473333333333333	[118.00434324  73.82416752   2.7411851 ] 0.14047777777777778	[193.74649249 128.75498889  51.69299864] 0.04005555555555555
121	348536.3102269048	[4.61031548 5.6001248  7.97100665] 0.5301555555555556	[129.24466526 135.82659682 185.08625429] 0.35554444444444444	[242.09526982 213.80401306   0.95117626] 0.05984444444444444	[164.04353651   2.68304458  41.95705276] 0.03612222222222222	[165.99709571 121.42268207  82.75400961] 0.018333333333333333
122	323260.16223898873	[2.75333045 3.1882704  4.39379117] 0.6616777777777778	[234.47201353 189.51009571 181.58220464] 0.09368888888888889	[ 19.42203256  82.28567404 129.68998546] 0.09223333333333333	[227.53148297 126.19923914 133.94648019] 0.08342222222222222	[231.10985574 231.28011856 232.27543887] 0.06897777777777778
123	348767.9968497943	[102.44725544 176.9654904   85.37459295] 0.18147777777777777	[1.41611143 2.21413884 3.06295129] 0.6946666666666667	[216.96462592 214.48432735 215.35401344] 0.049077777777777776	[240.94062596 227.83089643 163.24142659] 0.045288888888888885	[67.64101196 88.04668885 64.60491305] 0.029488888888888887
124	296989.50750016596	[8.10537835 7.18026449 9.10132978] 0.49145555555555553	[249.0898634  236.53026144 133.21905431] 0.11543333333333333	[218.24371435   0.47600655  30.29452272] 0.19307777777777776	[244.99587987 235.90658423 200.82389327] 0.12753333333333333	[ 98.7602374   44.87926946 132.98950193] 0.0725
125	330479.8275194088	[1.353004   1.97765959 2.73159735] 0.7159444444444445	[2.43893375e+02 2.15244787e+02 2.37080848e-01] 0.18927777777777777	[235.62374562 236.14972152 236.35586062] 0.010922222222222222	[122.64934624 112.06571868  15.50959297] 0.018822222222222223	[71.52573917 73.51705698 73.49266845] 0.06503333333333333
126	331587.3893059496	[3.15842272 3.59388978 4.54757042] 0.7215	[222.68555636   2.18303361  17.41750708] 0.1297111111111111	[227.86680004 209.78025246   7.90408181] 0.11464444444444444	[206.89062811 205.45472642 207.70379559] 0.013844444444444444	[101.08602427  40.45274338  22.70216592] 0.0203
127	360969.4053993932	[1.00396246 1.50211033 2.27407541] 0.7642444444444444	[169.4376295  124.65449069 106.30702218] 0.14174444444444445	[206.5707421  206.60516279 202.32287834] 0.055711111111111114	[75.50216149 65.49425894 64.03855225] 0.02082222222222222	[151.0156475  151.74614106 149.07877222] 0.017477777777777776
128	371601.7300868399	[195.02318731 106.28124398   0.41488165] 0.1149	[ 18.92694142  84.33682075 132.91119845] 0.026366666666666667	[72.29587087 48.63802725 40.89671667] 0.1566	[179.25739681 203.39628052 227.48206636] 0.024788888888888888	[1.35363815 1.90644982 2.81590617] 0.6773444444444444
129	325666.83063251467	[1.77300818 2.33334158 3.40248682] 0.6511888888888889	[240.56931556 235.99494681 146.87513761] 0.08098888888888889	[221.67318834  81.70484941  49.51667134] 0.16252222222222223	[246.4430243  246.67920725 246.74742151] 0.0826	[100.67013948  73.38335205  61.68409821] 0.0227
130	340179.45523388806	[4.42896309 6.21784526 8.11200776] 0.6596777777777778	[ 12.49305146 155.45429376 205.75625815] 0.1603111111111111	[221.66119551 213.76283523 132.42616865] 0.07713333333333333	[223.75065108 224.18978016 225.33819153] 0.07627777777777778	[201.07334997 100.10917393 105.26308213] 0.0266
131	361394.67156694434	[0.80429413 1.2883977  1.97329261] 0.6348111111111111	[ 88.38865672 187.53842709 234.24085455] 0.18184444444444445	[250.1334031  245.56379966 195.16279925] 0.13622222222222222	[181.16971905 171.06283842 176.92069309] 0.03497777777777778	[66.00735839 84.54568315 96.3782439 ] 0.012144444444444444
132	1706149488281.8135	[223.92652845 150.95091921 190.93841166] 0.42433333333333334	[7.40652330e-11 1.07435256e-10 1.08825241e-10] 0.5107444444444444	[86.87259413 65.23943793 83.54000822] 0.004966666666666667	[189.08430709 128.14019667 162.3983109 ] 0.02238888888888889	[13.77149303 19.35345412 26.25694951] 0.037566666666666665
133	374549.6574693904	[1.99906974 3.01242571 4.57335299] 0.6663	[1.85806496e+02 8.39848270e+01 1.33449840e-01] 0.17884444444444444	[245.11064182 231.61898096 166.44960719] 0.09015555555555556	[149.03872539  66.01566559  10.19262038] 0.04895555555555556	[82.14743025 57.65510113 36.46095307] 0.015744444444444443
134	320865.565328247	[2.43103633 3.0675383  4.18678438] 0.6900333333333334	[ 90.51977658 185.04739562 198.21167317] 0.1672	[236.78475402 230.1197471  163.73254562] 0.0457	[ 31.36049683  80.17288184 117.16382403] 0.05096666666666667	[241.84453864 241.21936214 241.43813317] 0.0461
135	339704.289489108	[2.42599452e+02 1.99312139e+02 1.69414783e-01] 0.2306111111111111	[2.75384419 4.34640837 6.58462297] 0.6335555555555555	[244.91909863 245.18835852 245.29783237] 0.09703333333333333	[132.57927929 112.92368261  12.99896005] 0.018577777777777776	[75.26609141 73.54249466 58.11687959] 0.02022222222222222
136	353022.8062199888	[1.67703174 2.31346052 3.32617402] 0.5748888888888889	[209.36373286 199.82402834   1.40490117] 0.10936666666666667	[219.69574301  79.94619546  29.93048986] 0.10976666666666667	[2.49543159e+02 2.36597116e+02 5.93349311e-03] 0.15511111111111112	[69.19768648 67.08058384 62.31334726] 0.050866666666666664
137	365609.73456013156	[3.93863128 5.11259205 6.9608994 ] 0.5926333333333333	[185.54354081 223.116406   235.18360927] 0.09078888888888889	[230.68323398 107.24159261 126.05377894] 0.06938888888888889	[238.5565864  172.92178841 181.04542477] 0.07762222222222222	[101.79574168 186.27878873 186.15110665] 0.16956666666666667
138	337565.2399288552	[  7.09431771 152.88332673 173.78526746] 0.14947777777777776	[5.01491123 7.0804372  9.41906195] 0.5135888888888889	[226.84284364 196.86530899 129.91624756] 0.18108888888888888	[238.38598196 238.84567094 238.9974491 ] 0.01637777777777778	[185.15516285 160.28144495 108.27631383] 0.13946666666666666
139	351026.12647999334	[228.92690142 202.3017049  135.35705439] 0.12244444444444444	[1.65687874 2.66851341 4.02679913] 0.6077222222222223	[  0.18714759 151.13238701 171.88348497] 0.15175555555555556	[185.28242053 160.85021852 108.83297586] 0.09274444444444445	[56.93827033 68.637463   65.17623046] 0.025333333333333333
140	325929.0245558752	[2.08804546e+02 1.29880885e+02 3.50909606e-03] 0.18502222222222223	[3.9513153  5.52527378 7.84865264] 0.6553777777777777	[238.62646836 213.88279439  92.76793228] 0.07097777777777778	[238.29688702 188.61305515 210.19037552] 0.015944444444444445	[165.8512309  104.36705437   4.10736123] 0.07267777777777777
141	363999.81057966506	[1.23584242 1.76017536 2.50361227] 0.7740222222222222	[141.85587774  89.03642848   9.07798186] 0.14833333333333334	[203.52807431 209.34437636 211.37530592] 0.0554	[ 90.47153019  96.16799632 101.13256508] 0.009677777777777778	[72.06036661 50.03820701 16.93118107] 0.012566666666666667
142	360904.47230256046	[0.74193494 1.03527095 1.55621279] 0.8010555555555555	[173.43739826 165.88826008 199.30429503] 0.12225555555555556	[77.12821498 74.3290554  93.24022444] 0.019522222222222222	[155.16323321 126.62637053 176.92325931] 0.05234444444444444	[197.5498135  102.28780195 108.08205014] 0.0048222222222222225
143	310100.4554414978	[248.71244732 230.09699712 186.97269656] 0.23812222222222224	[2.20426416 3.56307651 4.94850131] 0.5351888888888889	[  6.18332475 101.25879893 102.18652971] 0.18943333333333334	[110.94055561  76.38918485  39.8011161 ] 0.02267777777777778	[240.00473967 240.4092765  240.60593829] 0.014577777777777778
144	345884.63459378213	[ 57.64097459  89.95335154 110.08371474] 0.03532222222222222	[1.73115002 2.41650141 3.56779601] 0.6590888888888888	[130.77864747 198.29573695 229.1554066 ] 0.21861111111111112	[247.28716215 247.45890529 247.49922705] 0.026088888888888887	[ 13.94163976 164.4810122  221.94806837] 0.06088888888888889
145	354366.65912927507	[1.32327918 1.84510541 2.49738189] 0.7817222222222222	[2.51232852e+02 2.21713762e+02 1.03581647e-01] 0.17724444444444445	[194.82196026 110.32387895   0.94419475] 0.0133	[156.92333698 141.29060959  10.93176672] 0.010088888888888889	[107.78273087  85.17155717  50.81041841] 0.017644444444444445
146	333045.34563176875	[235.66992584 204.6722871  218.18465609] 0.055744444444444444	[1.05020332 1.16846773 1.50836713] 0.7647222222222222	[246.62003666 202.68780263   0.471877  ] 0.08064444444444445	[225.34242735  62.82424264  34.45405893] 0.08383333333333333	[102.61779797  64.95580779  30.17246998] 0.015055555555555556
147	361391.35962884926	[133.57723274 159.82730282 207.85444862] 0.20032222222222223	[1.2716458  2.03831055 3.17582682] 0.6341222222222223	[219.20503301 220.21455678 220.27202316] 0.09861111111111111	[71.65070376 79.71982928 92.89421142] 0.011188888888888889	[178.05208726 178.39752139 179.82350735] 0.05575555555555556
148	314154.63100665575	[0.68494027 1.12178789 1.76629788] 0.7570111111111111	[238.78277928 239.62386989 239.84953085] 0.11643333333333333	[  7.16997276 160.44768139 221.5920489 ] 0.10932222222222222	[ 30.24766603  30.52791894 123.22642311] 0.006	[ 61.2759935   84.25922089 100.38100569] 0.011233333333333333
149	354896.48245729273	[0.9114187  1.30838636 1.68817636] 0.7702666666666667	[236.5666947  180.58513585   0.41562769] 0.11877777777777777	[101.75840709  92.2973233   60.36110238] 0.020755555555555555	[ 88.46087478 178.55333279 191.41370221] 0.0242	[241.97758633 231.56169301 188.2159778 ] 0.066
150	360462.3948574461	[0.73981226 1.1613584  1.80120568] 0.7425222222222222	[204.23574806 166.96000947 202.74114921] 0.0352	[229.482685   211.46895794 230.48732985] 0.11938888888888889	[146.37811157 120.68709138 156.54422733] 0.08763333333333333	[67.1982934  62.71393258 77.60006106] 0.015255555555555555
151	3288064870290.284	[4.56229617e-11 4.35758887e-11 4.26258730e-11] 0.5872111111111111	[250.25461668 232.92438087 233.49373819] 0.2703888888888889	[117.96923083 113.58713319 118.22153447] 0.01731111111111111	[ 17.30321901 171.67399935 230.17553282] 0.0056	[14.78447601 20.44344795 27.11418895] 0.1194888888888889
